combination_woo_id,combination_parent_woo_id,combination_sku,combination_name,combination_current_price,combination_price_missing,component_sku,component_quantity,component_item_id,component_woo_id,component_target_key,combination_component_count,component_combination_count,relationship_type,possible_duplicate_component_woo_id,edge_rule,edge_confidence,propagation_status
13092,3658,0201001|0201001|1249001|1249001|0619007|0619007,"Crudo, Crudo, Marrón, Marrón",749.90,NO,0619007,2,619007,,619007,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4236,3650,0502002|0724008|0608006,"Futón de algodón, 140x190x14,5 cm, Crudo",751.58,NO,0608006,1,608006,,608006,3,3,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4240,3650,0502002|0724008|0616006,"Futón de algodón, 140x190x14,5 cm, Negro",751.58,NO,0616006,1,616006,,616006,3,3,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
6292,3650,0502002|0724008|0617002,"Futón de algodón, 140x190x14,5 cm, Gris jaspeado",751.58,NO,0617002,1,617002,,617002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6293,3650,0502002|0724008|0619002,"Futón de algodón, 140x190x14,5 cm, Beige jaspeado",751.58,NO,0619002,1,619002,,619002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11123,3650,0502002|0724008|0619009,"Futón de algodón, 140x190x14,5 cm, Marrón",751.58,NO,0619009,1,619009,,619009,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4212,3650,0502002|0728007|0608006,"Futón con una capa de látex, 140x190x14,5 cm, Crudo",831.42,NO,0608006,1,608006,,608006,3,3,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4216,3650,0502002|0728007|0616006,"Futón con una capa de látex, 140x190x14,5 cm, Negro",831.42,NO,0616006,1,616006,,616006,3,3,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
9456,3650,0502002|0728007|0617002,"Futón con una capa de látex, 140x190x14,5 cm, Gris jaspeado",831.42,NO,0617002,1,617002,,617002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6295,3650,0502002|0728007|0619002,"Futón con una capa de látex, 140x190x14,5 cm, Beige jaspeado",831.42,NO,0619002,1,619002,,619002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11125,3650,0502002|0728007|0619009,"Futón con una capa de látex, 140x190x14,5 cm, Marrón",831.42,NO,0619009,1,619009,,619009,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4224,3650,0502002|0730007|0608006,"Futón con dos capas de látex, 140x190x14,5 cm, Crudo",979.50,NO,0608006,1,608006,,608006,3,3,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4228,3650,0502002|0730007|0616006,"Futón con dos capas de látex, 140x190x14,5 cm, Negro",979.50,NO,0616006,1,616006,,616006,3,3,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
9457,3650,0502002|0730007|0617002,"Futón con dos capas de látex, 140x190x14,5 cm, Gris jaspeado",979.50,NO,0617002,1,617002,,617002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6294,3650,0502002|0730007|0619002,"Futón con dos capas de látex, 140x190x14,5 cm, Beige jaspeado",979.50,NO,0619002,1,619002,,619002,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11126,3650,0502002|0730007|0619009,"Futón con dos capas de látex, 140x190x14,5 cm, Marrón",979.50,NO,0619009,1,619009,,619009,3,9,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4128,3649,0502005|0727007|0608007,"Futón con una capa de látex, 80x200x13 cm, Crudo",550.74,NO,0608007,1,608007,,608007,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4132,3649,0502005|0727007|0616007,"Futón con una capa de látex, 80x200x13 cm, Negro",550.74,NO,0616007,1,616007,,616007,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11132,3649,0502005|0727007|0619007,"Futón con una capa de látex, 80x200x13 cm, Marrón",550.74,NO,0619007,1,619007,,619007,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4140,3649,0502005|0730009|0608007,"Futón con dos capas de látex, 80x200x13 cm, Crudo",604.94,NO,0608007,1,608007,,608007,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4144,3649,0502005|0730009|0616007,"Futón con dos capas de látex, 80x200x13 cm, Negro",604.94,NO,0616007,1,616007,,616007,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11133,3649,0502005|0730009|0619007,"Futón con dos capas de látex, 80x200x13 cm, Marrón",604.94,NO,0619007,1,619007,,619007,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4200,3649,0502005|1249001|0608007,"Futón de algodón de colores individual, 80x200x13 cm, Crudo, Crudo",494.82,NO,0608007,1,608007,,608007,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11836,3649,0502005|1249001|0616007,"Futón de algodón de colores individual, 80x200x13 cm, Crudo, Negro",494.82,NO,0616007,1,616007,,616007,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11131,3649,0502005|1249001|0619007,"Futón de algodón de colores individual, 80x200x13 cm, Crudo, Marrón",494.82,NO,0619007,1,619007,,619007,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4320,3651,0502012|0724004|0608004,"Futón de algodón, 150x200x14,5 cm, Crudo, Sin cajón",730.78,NO,0608004,1,608004,,608004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4324,3651,0502012|0724004|0616004,"Futón de algodón, 150x200x14,5 cm, Negro, Sin cajón",730.78,NO,0616004,1,616004,,616004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6285,3651,0502012|0724004|0617004,"Futón de algodón, 150x200x14,5 cm, Gris jaspeado, Sin cajón",730.78,NO,0617004,1,617004,,617004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6286,3651,0502012|0724004|0619004,"Futón de algodón, 150x200x14,5 cm, Beige jaspeado, Sin cajón",730.78,NO,0619004,1,619004,,619004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11137,3651,0502012|0724004|0619010,"Futón de algodón, 150x200x14,5 cm, Marrón, Sin cajón",730.78,NO,0619010,1,619010,,619010,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4378,3651,0502012|0724004|1002004,"Futón de algodón, 150x200x14,5 cm, Sin funda, Con cajón",783.78,NO,1002004,1,1002004,,1002004,3,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4393,3651,0502012|0724004|1002004|0608004,"Futón de algodón, 150x200x14,5 cm, Crudo, Con cajón",855.78,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4397,3651,0502012|0724004|1002004|0616004,"Futón de algodón, 150x200x14,5 cm, Negro, Con cajón",855.78,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6287,3651,0502012|0724004|1002004|0617004,"Futón de algodón, 150x200x14,5 cm, Gris jaspeado, Con cajón",855.78,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6288,3651,0502012|0724004|1002004|0619004,"Futón de algodón, 150x200x14,5 cm, Beige jaspeado, Con cajón",855.78,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11141,3651,0502012|0724004|1002004|0619010,"Futón de algodón, 150x200x14,5 cm, Marrón, Con cajón",855.78,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4296,3651,0502012|0728003|0608004,"Futón con una capa de látex, 150x200x14,5 cm, Crudo, Sin cajón",842.78,NO,0608004,1,608004,,608004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4300,3651,0502012|0728003|0616004,"Futón con una capa de látex, 150x200x14,5 cm, Negro, Sin cajón",842.78,NO,0616004,1,616004,,616004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9441,3651,0502012|0728003|0617004,"Futón con una capa de látex, 150x200x14,5 cm, Gris jaspeado, Sin cajón",842.78,NO,0617004,1,617004,,617004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9442,3651,0502012|0728003|0619004,"Futón con una capa de látex, 150x200x14,5 cm, Beige jaspeado, Sin cajón",842.78,NO,0619004,1,619004,,619004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11135,3651,0502012|0728003|0619010,"Futón con una capa de látex, 150x200x14,5 cm, Marrón, Sin cajón",842.78,NO,0619010,1,619010,,619010,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4376,3651,0502012|0728003|1002004,"Futón con una capa de látex, 150x200x14,5 cm, Sin funda, Con cajón",907.78,NO,1002004,1,1002004,,1002004,3,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4452,3651,0502012|0728003|1002004|0608004,"Futón con una capa de látex, 150x200x14,5 cm, Crudo, Con cajón",979.78,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4456,3651,0502012|0728003|1002004|0616004,"Futón con una capa de látex, 150x200x14,5 cm, Negro, Con cajón",979.78,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6284,3651,0502012|0728003|1002004|0617004,"Futón con una capa de látex, 150x200x14,5 cm, Gris jaspeado, Con cajón",979.78,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9452,3651,0502012|0728003|1002004|0619004,"Futón con una capa de látex, 150x200x14,5 cm, Beige jaspeado, Con cajón",979.78,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11140,3651,0502012|0728003|1002004|0619010,"Futón con una capa de látex, 150x200x14,5 cm, Marrón, Con cajón",979.78,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4308,3651,0502012|0730003|0608004,"Futón con dos capas de látex, 150x200x14,5 cm, Crudo, Sin cajón",944.14,NO,0608004,1,608004,,608004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4312,3651,0502012|0730003|0616004,"Futón con dos capas de látex, 150x200x14,5 cm, Negro, Sin cajón",944.14,NO,0616004,1,616004,,616004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9447,3651,0502012|0730003|0617004,"Futón con dos capas de látex, 150x200x14,5 cm, Gris jaspeado, Sin cajón",944.14,NO,0617004,1,617004,,617004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9443,3651,0502012|0730003|0619004,"Futón con dos capas de látex, 150x200x14,5 cm, Beige jaspeado, Sin cajón",944.14,NO,0619004,1,619004,,619004,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11136,3651,0502012|0730003|0619010,"Futón con dos capas de látex, 150x200x14,5 cm, Marrón, Sin cajón",944.14,NO,0619010,1,619010,,619010,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4377,3651,0502012|0730003|1002004,"Futón con dos capas de látex, 150x200x14,5 cm, Sin funda, Con cajón",1009.14,NO,1002004,1,1002004,,1002004,3,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4382,3651,0502012|0730003|1002004|0608004,"Futón con dos capas de látex, 150x200x14,5 cm, Crudo, Con cajón",1081.14,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4386,3651,0502012|0730003|1002004|0616004,"Futón con dos capas de látex, 150x200x14,5 cm, Negro, Con cajón",1081.14,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6289,3651,0502012|0730003|1002004|0617004,"Futón con dos capas de látex, 150x200x14,5 cm, Gris jaspeado, Con cajón",1081.14,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9448,3651,0502012|0730003|1002004|0619004,"Futón con dos capas de látex, 150x200x14,5 cm, Beige jaspeado, Con cajón",1081.14,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11139,3651,0502012|0730003|1002004|0619010,"Futón con dos capas de látex, 150x200x14,5 cm, Marrón, Con cajón",1081.14,NO,1002004,1,1002004,,1002004,4,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4034,3648,0504009|0724001|0606001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Granate",361.99,NO,0606001,1,606001,,606001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4038,3648,0504009|0724001|0607001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Rojo",361.99,NO,0607001,1,607001,,607001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4033,3648,0504009|0724001|0608001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Crudo",361.99,NO,0608001,1,608001,,608001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4031,3648,0504009|0724001|0609001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Azul",361.99,NO,0609001,1,609001,,609001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4030,3648,0504009|0724001|0615001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Amarillo",361.99,NO,0615001,1,615001,,615001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4037,3648,0504009|0724001|0616001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Negro",361.99,NO,0616001,1,616001,,616001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4010,3648,0504009|0728001|0606001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Granate",409.99,NO,0606001,1,606001,,606001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4014,3648,0504009|0728001|0607001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Rojo",409.99,NO,0607001,1,607001,,607001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4009,3648,0504009|0728001|0608001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Crudo",409.99,NO,0608001,1,608001,,608001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4007,3648,0504009|0728001|0609001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Azul",409.99,NO,0609001,1,609001,,609001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4006,3648,0504009|0728001|0615001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Amarillo",409.99,NO,0615001,1,615001,,615001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4013,3648,0504009|0728001|0616001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Negro",409.99,NO,0616001,1,616001,,616001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4022,3648,0504009|0730001|0606001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Granate",457.99,NO,0606001,1,606001,,606001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4026,3648,0504009|0730001|0607001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Rojo",457.99,NO,0607001,1,607001,,607001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4021,3648,0504009|0730001|0608001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Crudo",457.99,NO,0608001,1,608001,,608001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4019,3648,0504009|0730001|0609001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Azul",457.99,NO,0609001,1,609001,,609001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4018,3648,0504009|0730001|0615001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Amarillo",457.99,NO,0615001,1,615001,,615001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4025,3648,0504009|0730001|0616001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con dos capas de látex, 90x200x14,5 cm, Negro",457.99,NO,0616001,1,616001,,616001,3,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4069,3648,0504010|0724003|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Granate",409.99,NO,0606002,1,606002,,606002,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4073,3648,0504010|0724003|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Rojo",409.99,NO,0607002,1,607002,,607002,3,5,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4068,3648,0504010|0724003|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Crudo",409.99,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4075,3648,0504010|0724003|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Verde",409.99,NO,0614002,1,614002,,614002,3,5,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4066,3648,0504010|0724003|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Amarillo",409.99,NO,0615002,1,615002,,615002,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4072,3648,0504010|0724003|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón de algodón, 140x200x14,5 cm, Negro",409.99,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4046,3648,0504010|0728002|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Granate",473.99,NO,0606002,1,606002,,606002,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4050,3648,0504010|0728002|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Rojo",473.99,NO,0607002,1,607002,,607002,3,5,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4045,3648,0504010|0728002|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Crudo",473.99,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4043,3648,0504010|0728002|0609002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Azul",473.99,NO,0609002,1,609002,,609002,3,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4052,3648,0504010|0728002|0614002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Verde",473.99,NO,0614002,1,614002,,614002,3,5,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4042,3648,0504010|0728002|0615002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Amarillo",473.99,NO,0615002,1,615002,,615002,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4049,3648,0504010|0728002|0616002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con una capa de látex, 140x200x14,5 cm, Negro",473.99,NO,0616002,1,616002,,616002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4058,3648,0504010|0730002|0606002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Granate",705.99,NO,0606002,1,606002,,606002,3,5,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4062,3648,0504010|0730002|0607002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Rojo",705.99,NO,0607002,1,607002,,607002,3,5,MANY_TO_MANY,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
4057,3648,0504010|0730002|0608002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Crudo",705.99,NO,0608002,1,608002,,608002,3,11,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4055,3648,0504010|0730002|0609002,"140x200x8 cm, 140x120x100 cm, 140x200 cm, Futón con dos capas de látex, 140x200x14,5 cm, Azul",705.99,NO,0609002,1,609002,,609002,3,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
